star,lat,long,order_day,checkin_day,size,orientation,bed,attribute_number,max_guest_number,have_breakfast,cancel_ticket,price
2,11.970116577863,108.44209798343,11-01-2019,12-01-2019,15,Hướng vườn,1 Giường đôi,11,2,0,1,409000
2,11.970116577863,108.44209798343,11-01-2019,12-01-2019,20,Hướng vườn,2 Giường đôi,11,4,0,1,809000
2,11.941378785408,108.43239676778,11-01-2019,12-01-2019,20,Không cửa sổ,1 Giường đôi,14,2,1,1,532000
2,11.941378785408,108.43239676778,11-01-2019,12-01-2019,20,Không cửa sổ,1 Giường đơn,14,1,1,1,492000
2,11.941378785408,108.43239676778,11-01-2019,13-01-2019,20,Không cửa sổ,1 Giường đôi,14,2,1,1,532000
2,11.941378785408,108.43239676778,11-01-2019,13-01-2019,20,Không cửa sổ,1 Giường đơn,14,1,1,1,492000
2,11.941378785408,108.43239676778,11-01-2019,14-01-2019,20,Không cửa sổ,1 Giường đôi,14,2,1,1,532000
2,11.941378785408,108.43239676778,11-01-2019,14-01-2019,20,Không cửa sổ,1 Giường đơn,14,1,1,1,492000
2,11.941378785408,108.43239676778,11-01-2019,15-01-2019,20,Không cửa sổ,1 Giường đôi,14,2,1,1,532000
2,11.941378785408,108.43239676778,11-01-2019,15-01-2019,20,Không cửa sổ,1 Giường đơn,14,1,1,1,492000
2,11.941378785408,108.43239676778,11-01-2019,16-01-2019,20,Không cửa sổ,1 Giường đôi,14,2,1,1,532000
2,11.941378785408,108.43239676778,11-01-2019,16-01-2019,20,Không cửa sổ,1 Giường đơn,14,1,1,1,492000
2,11.941378785408,108.43239676778,11-01-2019,17-01-2019,20,Không cửa sổ,1 Giường đôi,14,2,1,1,532000
2,11.941378785408,108.43239676778,11-01-2019,17-01-2019,20,Không cửa sổ,1 Giường đơn,14,1,1,1,492000
2,11.941378785408,108.43239676778,11-01-2019,18-01-2019,20,Không cửa sổ,1 Giường đôi,14,2,1,1,532000
2,11.941378785408,108.43239676778,11-01-2019,18-01-2019,20,Không cửa sổ,1 Giường đơn,14,1,1,1,492000
1,11.948509,108.44111799999999,11-01-2019,12-01-2019,20,Không cửa sổ,1 Giường đôi,8,2,0,1,294000
1,11.948509,108.44111799999999,11-01-2019,12-01-2019,25,Không cửa sổ,1 Giường đôi,8,2,0,1,470000
1,11.948509,108.44111799999999,11-01-2019,12-01-2019,26,Không cửa sổ,2 Giường đôi,8,4,0,1,520000
1,11.948509,108.44111799999999,11-01-2019,13-01-2019,20,Không cửa sổ,1 Giường đôi,8,2,0,1,294000
1,11.948509,108.44111799999999,11-01-2019,13-01-2019,25,Không cửa sổ,1 Giường đôi,8,2,0,1,470000
1,11.948509,108.44111799999999,11-01-2019,13-01-2019,26,Không cửa sổ,2 Giường đôi,8,4,0,1,520000
1,11.948509,108.44111799999999,11-01-2019,14-01-2019,20,Không cửa sổ,1 Giường đôi,8,2,0,1,294000
1,11.948509,108.44111799999999,11-01-2019,14-01-2019,25,Không cửa sổ,1 Giường đôi,8,2,0,1,470000
1,11.948509,108.44111799999999,11-01-2019,14-01-2019,26,Không cửa sổ,2 Giường đôi,8,4,0,1,520000
1,11.948509,108.44111799999999,11-01-2019,15-01-2019,20,Không cửa sổ,1 Giường đôi,8,2,0,1,294000
1,11.948509,108.44111799999999,11-01-2019,15-01-2019,25,Không cửa sổ,1 Giường đôi,8,2,0,1,470000
1,11.948509,108.44111799999999,11-01-2019,15-01-2019,26,Không cửa sổ,2 Giường đôi,8,4,0,1,520000
1,11.948509,108.44111799999999,11-01-2019,16-01-2019,20,Không cửa sổ,1 Giường đôi,8,2,0,1,294000
1,11.948509,108.44111799999999,11-01-2019,16-01-2019,25,Không cửa sổ,1 Giường đôi,8,2,0,1,470000
1,11.948509,108.44111799999999,11-01-2019,16-01-2019,26,Không cửa sổ,2 Giường đôi,8,4,0,1,520000
1,11.948509,108.44111799999999,11-01-2019,17-01-2019,20,Không cửa sổ,1 Giường đôi,8,2,0,1,294000
1,11.948509,108.44111799999999,11-01-2019,17-01-2019,25,Không cửa sổ,1 Giường đôi,8,2,0,1,470000
1,11.948509,108.44111799999999,11-01-2019,17-01-2019,26,Không cửa sổ,2 Giường đôi,8,4,0,1,520000
1,11.948509,108.44111799999999,11-01-2019,18-01-2019,20,Không cửa sổ,1 Giường đôi,8,2,0,1,294000
1,11.948509,108.44111799999999,11-01-2019,18-01-2019,25,Không cửa sổ,1 Giường đôi,8,2,0,1,470000
1,11.948509,108.44111799999999,11-01-2019,18-01-2019,26,Không cửa sổ,2 Giường đôi,8,4,0,1,520000
5,11.937589431115,108.44129695362,11-01-2019,12-01-2019,28,Hướng vườn,1 Giường đơn / 1 Giường đôi,24,2,1,0,3934000
5,11.937589431115,108.44129695362,11-01-2019,12-01-2019,44,Hướng vườn,1 Giường đơn / 1 Giường đôi,24,2,1,0,4741000
5,11.937589431115,108.44129695362,11-01-2019,12-01-2019,44,Hướng vườn,1 Giường đơn / 1 Giường đôi,24,2,1,0,5447000
5,11.937589431115,108.44129695362,11-01-2019,12-01-2019,90,Hướng vườn,1 Giường đơn / 1 Giường đôi,24,2,1,0,7162000
5,11.937589431115,108.44129695362,11-01-2019,13-01-2019,28,Hướng vườn,1 Giường đơn / 1 Giường đôi,24,2,1,0,3632000
5,11.937589431115,108.44129695362,11-01-2019,13-01-2019,44,Hướng vườn,1 Giường đơn / 1 Giường đôi,24,2,1,0,4439000
5,11.937589431115,108.44129695362,11-01-2019,13-01-2019,44,Hướng vườn,1 Giường đơn / 1 Giường đôi,24,2,1,0,5145000
5,11.937589431115,108.44129695362,11-01-2019,13-01-2019,90,Hướng vườn,1 Giường đơn / 1 Giường đôi,24,2,1,0,6860000
5,11.937589431115,108.44129695362,11-01-2019,14-01-2019,28,Hướng vườn,1 Giường đơn / 1 Giường đôi,24,2,1,0,3632000
5,11.937589431115,108.44129695362,11-01-2019,14-01-2019,44,Hướng vườn,1 Giường đơn / 1 Giường đôi,24,2,1,0,4439000
5,11.937589431115,108.44129695362,11-01-2019,14-01-2019,44,Hướng vườn,1 Giường đơn / 1 Giường đôi,24,2,1,0,5145000
5,11.937589431115,108.44129695362,11-01-2019,14-01-2019,90,Hướng vườn,1 Giường đơn / 1 Giường đôi,24,2,1,0,6860000
5,11.937589431115,108.44129695362,11-01-2019,15-01-2019,28,Hướng vườn,1 Giường đơn / 1 Giường đôi,24,2,1,0,3632000
5,11.937589431115,108.44129695362,11-01-2019,15-01-2019,44,Hướng vườn,1 Giường đơn / 1 Giường đôi,24,2,1,0,4439000
5,11.937589431115,108.44129695362,11-01-2019,15-01-2019,44,Hướng vườn,1 Giường đơn / 1 Giường đôi,24,2,1,0,5145000
5,11.937589431115,108.44129695362,11-01-2019,15-01-2019,90,Hướng vườn,1 Giường đơn / 1 Giường đôi,24,2,1,0,6860000
5,11.937589431115,108.44129695362,11-01-2019,16-01-2019,28,Hướng vườn,1 Giường đơn / 1 Giường đôi,24,2,1,0,3632000
5,11.937589431115,108.44129695362,11-01-2019,16-01-2019,44,Hướng vườn,1 Giường đơn / 1 Giường đôi,24,2,1,0,4439000
5,11.937589431115,108.44129695362,11-01-2019,16-01-2019,44,Hướng vườn,1 Giường đơn / 1 Giường đôi,24,2,1,0,5145000
5,11.937589431115,108.44129695362,11-01-2019,16-01-2019,90,Hướng vườn,1 Giường đơn / 1 Giường đôi,24,2,1,0,6860000
5,11.937589431115,108.44129695362,11-01-2019,17-01-2019,28,Hướng vườn,1 Giường đơn / 1 Giường đôi,24,2,1,0,3632000
5,11.937589431115,108.44129695362,11-01-2019,17-01-2019,44,Hướng vườn,1 Giường đơn / 1 Giường đôi,24,2,1,0,4439000
5,11.937589431115,108.44129695362,11-01-2019,17-01-2019,44,Hướng vườn,1 Giường đơn / 1 Giường đôi,24,2,1,0,5145000
5,11.937589431115,108.44129695362,11-01-2019,17-01-2019,90,Hướng vườn,1 Giường đơn / 1 Giường đôi,24,2,1,0,6860000
5,11.937589431115,108.44129695362,11-01-2019,18-01-2019,28,Hướng vườn,1 Giường đơn / 1 Giường đôi,24,2,1,0,3934000
5,11.937589431115,108.44129695362,11-01-2019,18-01-2019,44,Hướng vườn,1 Giường đơn / 1 Giường đôi,24,2,1,0,4741000
5,11.937589431115,108.44129695362,11-01-2019,18-01-2019,44,Hướng vườn,1 Giường đơn / 1 Giường đôi,24,2,1,0,5447000
5,11.937589431115,108.44129695362,11-01-2019,18-01-2019,90,Hướng vườn,1 Giường đơn / 1 Giường đôi,24,2,1,0,7162000
4,11.948676553475002,108.46365698918001,11-01-2019,12-01-2019,29,Không cửa sổ,1 Giường đôi,24,2,1,1,858000
4,11.948676553475002,108.46365698918001,11-01-2019,12-01-2019,29,Không cửa sổ,1 Giường đôi,24,2,1,1,1044000
4,11.948676553475002,108.46365698918001,11-01-2019,12-01-2019,34,Không cửa sổ,1 Giường đôi,24,2,1,1,1218000
4,11.948676553475002,108.46365698918001,11-01-2019,12-01-2019,52,Không cửa sổ,1 Giường đôi,24,2,1,1,1312000
4,11.948676553475002,108.46365698918001,11-01-2019,12-01-2019,52,Không cửa sổ,1 Giường đôi,24,2,1,1,1566000
4,11.948676553475002,108.46365698918001,11-01-2019,12-01-2019,60,Không cửa sổ,1 Giường đôi,24,2,1,1,1665000
4,11.948676553475002,108.46365698918001,11-01-2019,12-01-2019,60,Không cửa sổ,1 Giường đôi,24,2,1,1,1914000
4,11.948676553475002,108.46365698918001,11-01-2019,13-01-2019,29,Không cửa sổ,1 Giường đôi,24,2,1,1,858000
4,11.948676553475002,108.46365698918001,11-01-2019,13-01-2019,34,Không cửa sổ,1 Giường đôi,24,2,1,1,1009000
4,11.948676553475002,108.46365698918001,11-01-2019,13-01-2019,29,Không cửa sổ,1 Giường đôi,24,2,1,1,1044000
4,11.948676553475002,108.46365698918001,11-01-2019,13-01-2019,34,Không cửa sổ,1 Giường đôi,24,2,1,1,1218000
4,11.948676553475002,108.46365698918001,11-01-2019,13-01-2019,52,Không cửa sổ,1 Giường đôi,24,2,1,1,1312000
4,11.948676553475002,108.46365698918001,11-01-2019,13-01-2019,52,Không cửa sổ,1 Giường đôi,24,2,1,1,1566000
4,11.948676553475002,108.46365698918001,11-01-2019,13-01-2019,60,Không cửa sổ,1 Giường đôi,24,2,1,1,1665000
4,11.948676553475002,108.46365698918001,11-01-2019,13-01-2019,60,Không cửa sổ,1 Giường đôi,24,2,1,1,1914000
4,11.948676553475002,108.46365698918001,11-01-2019,14-01-2019,29,Không cửa sổ,1 Giường đôi,24,2,1,1,858000
4,11.948676553475002,108.46365698918001,11-01-2019,15-01-2019,29,Không cửa sổ,1 Giường đôi,24,2,1,0,858000
4,11.948676553475002,108.46365698918001,11-01-2019,15-01-2019,34,Không cửa sổ,1 Giường đôi,24,2,1,0,1009000
4,11.948676553475002,108.46365698918001,11-01-2019,15-01-2019,29,Không cửa sổ,1 Giường đôi,24,2,1,1,1044000
4,11.948676553475002,108.46365698918001,11-01-2019,15-01-2019,34,Không cửa sổ,1 Giường đôi,24,2,1,1,1218000
4,11.948676553475002,108.46365698918001,11-01-2019,15-01-2019,52,Không cửa sổ,1 Giường đôi,24,2,1,0,1312000
4,11.948676553475002,108.46365698918001,11-01-2019,15-01-2019,52,Không cửa sổ,1 Giường đôi,24,2,1,1,1566000
4,11.948676553475002,108.46365698918001,11-01-2019,15-01-2019,60,Không cửa sổ,1 Giường đôi,24,2,1,0,1665000
4,11.948676553475002,108.46365698918001,11-01-2019,15-01-2019,60,Không cửa sổ,1 Giường đôi,24,2,1,1,1914000
4,11.948676553475002,108.46365698918001,11-01-2019,16-01-2019,29,Không cửa sổ,1 Giường đôi,24,2,1,0,858000
4,11.948676553475002,108.46365698918001,11-01-2019,16-01-2019,34,Không cửa sổ,1 Giường đôi,24,2,1,0,1009000
4,11.948676553475002,108.46365698918001,11-01-2019,16-01-2019,29,Không cửa sổ,1 Giường đôi,24,2,1,1,1044000
4,11.948676553475002,108.46365698918001,11-01-2019,16-01-2019,34,Không cửa sổ,1 Giường đôi,24,2,1,1,1218000
4,11.948676553475002,108.46365698918001,11-01-2019,16-01-2019,52,Không cửa sổ,1 Giường đôi,24,2,1,0,1312000
4,11.948676553475002,108.46365698918001,11-01-2019,16-01-2019,52,Không cửa sổ,1 Giường đôi,24,2,1,1,1566000
4,11.948676553475002,108.46365698918001,11-01-2019,16-01-2019,60,Không cửa sổ,1 Giường đôi,24,2,1,0,1665000
4,11.948676553475002,108.46365698918001,11-01-2019,16-01-2019,60,Không cửa sổ,1 Giường đôi,24,2,1,1,1914000
4,11.948676553475002,108.46365698918001,11-01-2019,17-01-2019,29,Không cửa sổ,1 Giường đôi,24,2,1,0,858000
4,11.948676553475002,108.46365698918001,11-01-2019,17-01-2019,34,Không cửa sổ,1 Giường đôi,24,2,1,0,1009000
4,11.948676553475002,108.46365698918001,11-01-2019,17-01-2019,29,Không cửa sổ,1 Giường đôi,24,2,1,1,1044000
4,11.948676553475002,108.46365698918001,11-01-2019,17-01-2019,34,Không cửa sổ,1 Giường đôi,24,2,1,1,1218000
4,11.948676553475002,108.46365698918001,11-01-2019,17-01-2019,52,Không cửa sổ,1 Giường đôi,24,2,1,0,1312000
4,11.948676553475002,108.46365698918001,11-01-2019,17-01-2019,52,Không cửa sổ,1 Giường đôi,24,2,1,1,1566000
4,11.948676553475002,108.46365698918001,11-01-2019,17-01-2019,60,Không cửa sổ,1 Giường đôi,24,2,1,0,1665000
4,11.948676553475002,108.46365698918001,11-01-2019,17-01-2019,60,Không cửa sổ,1 Giường đôi,24,2,1,1,1914000
4,11.948676553475002,108.46365698918001,11-01-2019,18-01-2019,29,Không cửa sổ,1 Giường đôi,24,2,1,1,1044000
4,11.948676553475002,108.46365698918001,11-01-2019,18-01-2019,29,Không cửa sổ,1 Giường đôi,24,2,1,0,858000
4,11.948676553475002,108.46365698918001,11-01-2019,18-01-2019,34,Không cửa sổ,1 Giường đôi,24,2,1,0,1009000
4,11.948676553475002,108.46365698918001,11-01-2019,18-01-2019,34,Không cửa sổ,1 Giường đôi,24,2,1,1,1218000
4,11.948676553475002,108.46365698918001,11-01-2019,18-01-2019,52,Không cửa sổ,1 Giường đôi,24,2,1,0,1312000
4,11.948676553475002,108.46365698918001,11-01-2019,18-01-2019,52,Không cửa sổ,1 Giường đôi,24,2,1,1,1566000
4,11.948676553475002,108.46365698918001,11-01-2019,18-01-2019,60,Không cửa sổ,1 Giường đôi,24,2,1,0,1665000
4,11.948676553475002,108.46365698918001,11-01-2019,18-01-2019,60,Không cửa sổ,1 Giường đôi,24,2,1,1,1914000
4,11.941740397471001,108.43753967983,11-01-2019,12-01-2019,44,Không cửa sổ,1 Giường đôi / 2 Giường đơn,21,2,1,1,1504000
4,11.941740397471001,108.43753967983,11-01-2019,12-01-2019,60,Không cửa sổ,Không giường,21,0,1,1,2261000
4,11.941740397471001,108.43753967983,11-01-2019,13-01-2019,44,Không cửa sổ,1 Giường đôi / 2 Giường đơn,21,2,1,1,1504000
4,11.941740397471001,108.43753967983,11-01-2019,13-01-2019,60,Không cửa sổ,Không giường,21,0,1,1,2261000
4,11.941740397471001,108.43753967983,11-01-2019,14-01-2019,27,Không cửa sổ,2 Giường đơn,21,2,1,1,911000
4,11.941740397471001,108.43753967983,11-01-2019,14-01-2019,27,Không cửa sổ,2 Giường đơn,21,2,1,1,972000
4,11.941740397471001,108.43753967983,11-01-2019,14-01-2019,44,Không cửa sổ,1 Giường đôi / 2 Giường đơn,21,2,1,1,1504000
4,11.941740397471001,108.43753967983,11-01-2019,14-01-2019,60,Không cửa sổ,Không giường,21,0,1,1,2261000
4,11.941740397471001,108.43753967983,11-01-2019,15-01-2019,44,Không cửa sổ,2 Giường đơn / 1 Giường đôi,21,2,1,1,1290000
4,11.941740397471001,108.43753967983,11-01-2019,15-01-2019,44,Không cửa sổ,1 Giường đôi / 2 Giường đơn,21,2,1,1,1504000
4,11.941740397471001,108.43753967983,11-01-2019,15-01-2019,60,Không cửa sổ,Không giường,21,0,1,1,2261000
4,11.941740397471001,108.43753967983,11-01-2019,16-01-2019,27,Không cửa sổ,2 Giường đơn,21,2,1,1,911000
4,11.941740397471001,108.43753967983,11-01-2019,16-01-2019,27,Không cửa sổ,2 Giường đơn,21,2,1,1,972000
4,11.941740397471001,108.43753967983,11-01-2019,16-01-2019,44,Không cửa sổ,2 Giường đơn / 1 Giường đôi,21,2,1,1,1290000
4,11.941740397471001,108.43753967983,11-01-2019,16-01-2019,44,Không cửa sổ,1 Giường đôi / 2 Giường đơn,21,2,1,1,1504000
4,11.941740397471001,108.43753967983,11-01-2019,16-01-2019,60,Không cửa sổ,Không giường,21,0,1,1,2261000
4,11.941740397471001,108.43753967983,11-01-2019,18-01-2019,27,Không cửa sổ,2 Giường đơn,21,2,1,1,911000
4,11.941740397471001,108.43753967983,11-01-2019,18-01-2019,27,Không cửa sổ,2 Giường đơn,21,2,1,1,972000
4,11.941740397471001,108.43753967983,11-01-2019,18-01-2019,44,Không cửa sổ,2 Giường đơn / 1 Giường đôi,21,2,1,1,1290000
4,11.941740397471001,108.43753967983,11-01-2019,18-01-2019,44,Không cửa sổ,1 Giường đôi / 2 Giường đơn,21,2,1,1,1504000
4,11.941740397471001,108.43753967983,11-01-2019,18-01-2019,60,Không cửa sổ,Không giường,21,0,1,1,2261000
4,11.940874945160001,108.43649786536999,11-01-2019,13-01-2019,36,Không cửa sổ,1 Giường đôi,24,2,1,1,1249000
4,11.940874945160001,108.43649786536999,11-01-2019,13-01-2019,36,Không cửa sổ,2 Giường đơn,24,2,1,1,1249000
4,11.940874945160001,108.43649786536999,11-01-2019,13-01-2019,38,Không cửa sổ,1 Giường đơn + 1 Giường đôi,24,2,1,1,1459000
4,11.940874945160001,108.43649786536999,11-01-2019,13-01-2019,52,Không cửa sổ,1 Giường đôi,24,2,1,1,1623000
4,11.940874945160001,108.43649786536999,11-01-2019,16-01-2019,36,Không cửa sổ,1 Giường đôi,24,2,1,1,1249000
4,11.940874945160001,108.43649786536999,11-01-2019,16-01-2019,38,Không cửa sổ,1 Giường đơn + 1 Giường đôi,24,2,1,1,1459000
4,11.940874945160001,108.43649786536999,11-01-2019,16-01-2019,52,Không cửa sổ,1 Giường đôi,24,2,1,1,1623000
4,11.940874945160001,108.43649786536999,11-01-2019,17-01-2019,36,Không cửa sổ,1 Giường đôi,24,2,1,1,1249000
4,11.940874945160001,108.43649786536999,11-01-2019,17-01-2019,36,Không cửa sổ,2 Giường đơn,24,2,1,1,1249000
4,11.940874945160001,108.43649786536999,11-01-2019,17-01-2019,38,Không cửa sổ,1 Giường đơn + 1 Giường đôi,24,2,1,1,1459000
4,11.940874945160001,108.43649786536999,11-01-2019,17-01-2019,52,Không cửa sổ,1 Giường đôi,24,2,1,1,1623000
4,11.935267384603,108.43250784466998,11-01-2019,12-01-2019,25,Không cửa sổ,1 Giường đôi,24,2,1,1,959000
4,11.935267384603,108.43250784466998,11-01-2019,12-01-2019,68,Không cửa sổ,Không giường,24,2,1,1,2472000
4,11.935267384603,108.43250784466998,11-01-2019,12-01-2019,80,Không cửa sổ,Không giường,24,2,1,1,3682000
4,11.935267384603,108.43250784466998,11-01-2019,13-01-2019,68,Không cửa sổ,Không giường,24,2,1,1,2472000
4,11.935267384603,108.43250784466998,11-01-2019,13-01-2019,80,Không cửa sổ,Không giường,24,2,1,1,3682000
4,11.935267384603,108.43250784466998,11-01-2019,14-01-2019,25,Không cửa sổ,1 Giường đôi,24,2,1,1,959000
4,11.935267384603,108.43250784466998,11-01-2019,14-01-2019,68,Không cửa sổ,Không giường,24,2,1,1,2472000
4,11.935267384603,108.43250784466998,11-01-2019,14-01-2019,80,Không cửa sổ,Không giường,24,2,1,1,3682000
4,11.935267384603,108.43250784466998,11-01-2019,15-01-2019,25,Không cửa sổ,1 Giường đôi,24,2,1,1,959000
4,11.935267384603,108.43250784466998,11-01-2019,15-01-2019,68,Không cửa sổ,Không giường,24,2,1,1,2472000
4,11.935267384603,108.43250784466998,11-01-2019,15-01-2019,80,Không cửa sổ,Không giường,24,2,1,1,3682000
4,11.935267384603,108.43250784466998,11-01-2019,16-01-2019,25,Không cửa sổ,1 Giường đôi,24,2,1,1,959000
4,11.935267384603,108.43250784466998,11-01-2019,16-01-2019,68,Không cửa sổ,Không giường,24,2,1,1,2472000
4,11.935267384603,108.43250784466998,11-01-2019,16-01-2019,80,Không cửa sổ,Không giường,24,2,1,1,3682000
4,11.935267384603,108.43250784466998,11-01-2019,17-01-2019,25,Không cửa sổ,1 Giường đôi,24,2,1,1,959000
4,11.935267384603,108.43250784466998,11-01-2019,17-01-2019,68,Không cửa sổ,Không giường,24,2,1,1,2472000
4,11.935267384603,108.43250784466998,11-01-2019,17-01-2019,80,Không cửa sổ,Không giường,24,2,1,1,3682000
4,11.935267384603,108.43250784466998,11-01-2019,18-01-2019,25,Không cửa sổ,1 Giường đôi,24,2,1,1,959000
4,11.935267384603,108.43250784466998,11-01-2019,18-01-2019,68,Không cửa sổ,Không giường,24,2,1,1,2472000
4,11.935267384603,108.43250784466998,11-01-2019,18-01-2019,80,Không cửa sổ,Không giường,24,2,1,1,3682000
3,11.967484769766,108.44383211613001,11-01-2019,12-01-2019,32,Hướng phố,2 Giường đơn,17,2,1,1,666000
3,11.967484769766,108.44383211613001,11-01-2019,12-01-2019,32,Hướng phố,1 Giường đôi,17,2,1,1,722000
3,11.967484769766,108.44383211613001,11-01-2019,13-01-2019,32,Hướng phố,2 Giường đơn,17,2,1,1,666000
3,11.967484769766,108.44383211613001,11-01-2019,13-01-2019,32,Hướng phố,1 Giường đôi,17,2,1,1,722000
3,11.967484769766,108.44383211613001,11-01-2019,14-01-2019,32,Hướng phố,2 Giường đơn,17,2,1,1,666000
3,11.967484769766,108.44383211613001,11-01-2019,14-01-2019,32,Hướng phố,1 Giường đôi,17,2,1,1,722000
3,11.967484769766,108.44383211613001,11-01-2019,15-01-2019,32,Hướng phố,2 Giường đơn,17,2,1,1,666000
3,11.967484769766,108.44383211613001,11-01-2019,15-01-2019,32,Hướng phố,1 Giường đôi,17,2,1,1,722000
3,11.967484769766,108.44383211613001,11-01-2019,16-01-2019,32,Hướng phố,2 Giường đơn,17,2,1,1,666000
3,11.967484769766,108.44383211613001,11-01-2019,16-01-2019,32,Hướng phố,1 Giường đôi,17,2,1,1,722000
3,11.967484769766,108.44383211613001,11-01-2019,17-01-2019,32,Hướng phố,2 Giường đơn,17,2,1,1,666000
3,11.967484769766,108.44383211613001,11-01-2019,17-01-2019,32,Hướng phố,1 Giường đôi,17,2,1,1,722000
3,11.967484769766,108.44383211613001,11-01-2019,18-01-2019,32,Hướng phố,2 Giường đơn,17,2,1,1,666000
3,11.967484769766,108.44383211613001,11-01-2019,18-01-2019,32,Hướng phố,1 Giường đôi,17,2,1,1,722000
4,11.936863619523999,108.43907943732,11-01-2019,12-01-2019,19,Hướng phố,1 Giường đôi,22,2,1,0,1211000
4,11.936863619523999,108.43907943732,11-01-2019,12-01-2019,26,Hướng phố,1 Giường đôi,22,2,1,0,1514000
4,11.936863619523999,108.43907943732,11-01-2019,12-01-2019,36,Hướng phố,1 Giường đôi,22,2,1,0,1816000
4,11.936863619523999,108.43907943732,11-01-2019,12-01-2019,40,Hướng phố,1 Giường đôi,22,2,1,0,2018000
4,11.936863619523999,108.43907943732,11-01-2019,13-01-2019,19,Hướng phố,1 Giường đôi,22,2,1,0,1110000
4,11.936863619523999,108.43907943732,11-01-2019,13-01-2019,26,Hướng phố,1 Giường đôi,22,2,1,0,1413000
4,11.936863619523999,108.43907943732,11-01-2019,13-01-2019,36,Hướng phố,1 Giường đôi,22,2,1,0,1715000
4,11.936863619523999,108.43907943732,11-01-2019,13-01-2019,40,Hướng phố,1 Giường đôi,22,2,1,0,1917000
4,11.936863619523999,108.43907943732,11-01-2019,14-01-2019,19,Hướng phố,1 Giường đôi,22,2,1,0,1110000
4,11.936863619523999,108.43907943732,11-01-2019,14-01-2019,26,Hướng phố,1 Giường đôi,22,2,1,0,1413000
4,11.936863619523999,108.43907943732,11-01-2019,14-01-2019,36,Hướng phố,1 Giường đôi,22,2,1,0,1715000
4,11.936863619523999,108.43907943732,11-01-2019,14-01-2019,40,Hướng phố,1 Giường đôi,22,2,1,0,1917000
4,11.936863619523999,108.43907943732,11-01-2019,15-01-2019,19,Hướng phố,1 Giường đôi,22,2,1,0,1110000
4,11.936863619523999,108.43907943732,11-01-2019,15-01-2019,26,Hướng phố,1 Giường đôi,22,2,1,0,1413000
4,11.936863619523999,108.43907943732,11-01-2019,15-01-2019,36,Hướng phố,1 Giường đôi,22,2,1,0,1715000
4,11.936863619523999,108.43907943732,11-01-2019,15-01-2019,40,Hướng phố,1 Giường đôi,22,2,1,0,1917000
4,11.936863619523999,108.43907943732,11-01-2019,16-01-2019,19,Hướng phố,1 Giường đôi,22,2,1,0,1110000
4,11.936863619523999,108.43907943732,11-01-2019,16-01-2019,26,Hướng phố,1 Giường đôi,22,2,1,0,1413000
4,11.936863619523999,108.43907943732,11-01-2019,16-01-2019,36,Hướng phố,1 Giường đôi,22,2,1,0,1715000
4,11.936863619523999,108.43907943732,11-01-2019,16-01-2019,40,Hướng phố,1 Giường đôi,22,2,1,0,1917000
4,11.936863619523999,108.43907943732,11-01-2019,17-01-2019,19,Hướng phố,1 Giường đôi,22,2,1,0,1110000
4,11.936863619523999,108.43907943732,11-01-2019,17-01-2019,26,Hướng phố,1 Giường đôi,22,2,1,0,1413000
4,11.936863619523999,108.43907943732,11-01-2019,17-01-2019,36,Hướng phố,1 Giường đôi,22,2,1,0,1715000
4,11.936863619523999,108.43907943732,11-01-2019,17-01-2019,40,Hướng phố,1 Giường đôi,22,2,1,0,1917000
4,11.936863619523999,108.43907943732,11-01-2019,18-01-2019,19,Hướng phố,1 Giường đôi,22,2,1,0,1211000
4,11.936863619523999,108.43907943732,11-01-2019,18-01-2019,26,Hướng phố,1 Giường đôi,22,2,1,0,1514000
4,11.936863619523999,108.43907943732,11-01-2019,18-01-2019,36,Hướng phố,1 Giường đôi,22,2,1,0,1816000
4,11.936863619523999,108.43907943732,11-01-2019,18-01-2019,40,Hướng phố,1 Giường đôi,22,2,1,0,2018000
3,11.947147531598999,108.42974585994,11-01-2019,12-01-2019,22,Có cửa sổ (không hướng),1 Giường đôi,16,2,0,0,566000
3,11.947147531598999,108.42974585994,11-01-2019,12-01-2019,35,Hướng vườn,2 Giường đôi,16,3,0,0,870000
3,11.947147531598999,108.42974585994,11-01-2019,12-01-2019,40,Có cửa sổ (không hướng),2 Giường đôi,16,3,0,0,957000
3,11.947147531598999,108.42974585994,11-01-2019,13-01-2019,22,Có cửa sổ (không hướng),1 Giường đôi,16,2,0,0,566000
3,11.947147531598999,108.42974585994,11-01-2019,13-01-2019,35,Hướng vườn,2 Giường đôi,16,3,0,0,870000
3,11.947147531598999,108.42974585994,11-01-2019,13-01-2019,40,Có cửa sổ (không hướng),2 Giường đôi,16,3,0,0,957000
3,11.947147531598999,108.42974585994,11-01-2019,14-01-2019,22,Có cửa sổ (không hướng),1 Giường đôi,16,2,0,0,566000
3,11.947147531598999,108.42974585994,11-01-2019,14-01-2019,35,Hướng vườn,2 Giường đôi,16,3,0,0,870000
3,11.947147531598999,108.42974585994,11-01-2019,14-01-2019,40,Có cửa sổ (không hướng),2 Giường đôi,16,3,0,0,957000
3,11.947147531598999,108.42974585994,11-01-2019,15-01-2019,22,Có cửa sổ (không hướng),1 Giường đôi,16,2,0,0,566000
3,11.947147531598999,108.42974585994,11-01-2019,15-01-2019,35,Hướng vườn,2 Giường đôi,16,3,0,0,870000
3,11.947147531598999,108.42974585994,11-01-2019,15-01-2019,40,Có cửa sổ (không hướng),2 Giường đôi,16,3,0,0,957000
